33919;30;0.2433;0.07829999;0;0.95191858;Fora Ponta
33918;30;0.2394;0.0768;0;0.95220222;Fora Ponta
33917;30;0.2505;0.0813;0;0.95115955;Fora Ponta
33916;30;0.2511;0.08189999;0;0.950708;Fora Ponta
33915;30;0.25859999;0.08399999;0;0.9510827;Fora Ponta
33914;30;0.26969999;0.08639999;0;0.95232569;Fora Ponta
33913;30;0.2694;0.0837;0;0.95497066;Fora Ponta
33912;30;0.29009999;0.0906;0;0.95453265;Fora Ponta
33911;30;0.2808;0.0924;0;0.94989407;Fora Ponta
33910;30;0.2823;0.0927;0;0.95008734;Fora Ponta
33909;30;0.28859999;0.0963;0;0.94858464;Fora Ponta
33908;30;0.2793;0.09359999;0;0.94817284;Fora Ponta
33907;30;0.28469999;0.0915;0;0.95203899;Fora Ponta
33906;30;0.2808;0.0954;0;0.94684671;Fora Ponta
33905;30;0.2889;0.09539999;0;0.949567;Fora Ponta
33904;30;0.2946;0.09809999;0;0.94877987;Fora Ponta
33903;30;0.2973;0.0996;0;0.9482038;Fora Ponta
33902;30;0.30479999;0.10139999;0;0.94886991;Fora Ponta
33901;30;0.3024;0.10019999;0;0.94924681;Fora Ponta
33900;30;0.3045;0.10079999;0;0.94933597;Fora Ponta
33899;30;0.3066;0.0984;0;0.95216417;Fora Ponta
33898;30;0.3081;0.0987;0;0.95232719;Fora Ponta
33897;30;0.3084;0.09179999;0;0.95843993;Fora Ponta
33896;30;0.30179999;0.0948;0;0.9540402;Fora Ponta
33895;30;0.306;0.09839999;0;0.95198971;Fora Ponta
33894;30;0.312;0.102;0;0.95049532;Fora Ponta
33893;30;0.3207;0.10139999;0;0.95347476;Fora Ponta
33892;30;0.3198;0.10379999;0;0.95115202;Fora Ponta
33891;30;0.32639999;0.10679999;0;0.9504159;Fora Ponta
33890;30;0.32249999;0.10769999;0;0.94850668;Fora Ponta
33889;30;0.3204;0.1059;0;0.94948038;Fora Ponta
33888;30;0.3285;0.1083;0;0.94971894;Fora Ponta
33887;30;0.3198;0.10529999;0;0.94983526;Fora Ponta
33886;30;0.3117;0.10619999;0;0.94656708;Fora Ponta
33885;30;0.31829999;0.11099999;0;0.94423235;Fora Ponta
33884;30;0.31889999;0.1083;0;0.9468867;Fora Ponta
33883;30;0.30989999;0.10409999;0;0.94794661;Fora Ponta
33882;30;0.31559999;0.10619999;0;0.94777851;Fora Ponta
33881;30;0.3171;0.10799999;0;0.94660339;Fora Ponta
33880;30;0.3102;0.1023;0;0.94968876;Fora Ponta
33879;30;0.315;0.10589999;0;0.9478677;Fora Ponta
33878;30;0.30779999;0.10289999;0;0.94840562;Fora Ponta
33877;30;0.30989999;0.0987;0;0.95284094;Fora Ponta
33876;30;0.30599999;0.0948;0;0.95521028;Fora Ponta
33875;30;0.31229999;0.0948;0;0.95688513;Fora Ponta
33874;30;0.31079999;0.0957;0;0.95571915;Fora Ponta
33873;30;0.3099;0.0963;0;0.95495578;Fora Ponta
33872;30;0.3102;0.0957;0;0.95555894;Fora Ponta
33871;30;0.32519999;0.1011;0;0.95491783;Fora Ponta
33870;30;0.31289999;0.0996;0;0.95288977;Fora Ponta
33869;30;0.3132;0.105;0;0.94813698;Fora Ponta
33868;30;0.31289999;0.10649999;0;0.94666757;Fora Ponta
33867;30;0.31589999;0.10319999;0;0.95056195;Fora Ponta
33866;30;0.3135;0.10769999;0;0.94574744;Fora Ponta
33865;30;0.31559999;0.105;0;0.94886353;Fora Ponta
33864;30;0.31289999;0.1047;0;0.94831898;Fora Ponta
33863;30;0.3144;0.10559999;0;0.94795718;Fora Ponta
33862;30;0.30779999;0.1026;0;0.94868329;Fora Ponta
33861;30;0.30779999;0.10649999;0;0.94502986;Fora Ponta
33860;30;0.30899999;0.10619999;0;0.94570423;Fora Ponta
33859;30;0.3045;0.10709999;0;0.9433501;Fora Ponta
33858;30;0.3021;0.10709999;0;0.94252286;Fora Ponta
33857;30;0.303;0.1104;0;0.93957594;Fora Ponta
33856;30;0.2991;0.1089;0;0.93965575;Fora Ponta
33855;30;0.29369999;0.10679999;0;0.93979342;Fora Ponta
33854;30;0.2985;0.1122;0;0.93605826;Fora Ponta
33853;30;0.2784;0.1026;0;0.93830858;Fora Ponta
33852;30;0.2754;0.10019999;0;0.93973363;Fora Ponta
33851;30;0.2685;0.09449999;0;0.94328183;Fora Ponta
33850;30;0.2613;0.0939;0;0.94108008;Fora Ponta
33849;30;0.2562;0.0882;0;0.94553758;Fora Ponta
33848;30;0.25589999;0.08429999;0;0.94979088;Fora Ponta
33847;30;0.26099999;0.09059999;0;0.94470169;Fora Ponta
33846;30;0.2496;0.0846;0;0.94707761;Fora Ponta
33845;30;0.23669999;0.08009999;0;0.94723279;Fora Ponta
33844;30;0.24;0.0786;0;0.95033326;Fora Ponta
33843;30;0.2304;0.07919999;0;0.94568659;Fora Ponta
33842;30;0.23249999;0.0813;0;0.94395326;Fora Ponta
33841;30;0.2238;0.0774;0;0.9450764;Fora Ponta
33840;30;0.22649999;0.0768;0;0.94704001;Fora Ponta
33839;30;0.22499999;0.0774;0;0.94561389;Fora Ponta
33838;30;0.22739999;0.07649999;0;0.94780438;Fora Ponta
33837;30;0.23969999;0.08189999;0;0.946288;Fora Ponta
33836;30;0.243;0.0831;0;0.94620163;Fora Ponta
33835;30;0.24179999;0.08579999;0;0.94242774;Fora Ponta
33834;30;0.2511;0.0921;0;0.93884005;Fora Ponta
33833;30;0.2505;0.0906;0;0.94038388;Fora Ponta
33832;30;0.2622;0.09989999;0;0.93447079;Fora Ponta
