16543;31;0.65489999;0.1878;0;0.96125763;Fora Ponta
16542;31;0.65489999;0.17759999;0;0.96514032;Fora Ponta
16541;31;0.6714;0.18209999;0;0.96513109;Fora Ponta
16540;31;0.66179999;0.18209999;0;0.96416627;Fora Ponta
16539;31;0.6573;0.18119999;0;0.96403927;Fora Ponta
16538;31;0.6474;0.17819999;0;0.96414254;Fora Ponta
16537;31;0.639;0.17909999;0;0.96289356;Fora Ponta
16536;31;0.6465;0.1755;0;0.96507318;Fora Ponta
16535;31;0.61949999;0.17309999;0;0.96310919;Fora Ponta
16534;31;0.60359999;0.1662;0;0.96411958;Fora Ponta
16533;31;0.59459999;0.1599;0;0.96569098;Fora Ponta
16532;31;0.58619999;0.1629;0;0.96348964;Fora Ponta
16531;31;0.58169999;0.1623;0;0.96321125;Fora Ponta
16530;31;0.5688;0.1629;0;0.96135155;Fora Ponta
16529;31;0.54209999;0.15929999;0;0.95943311;Fora Ponta
16528;31;0.52529999;0.15149999;0;0.96083764;Ponta
16527;31;0.47009999;0.13739999;0;0.95984205;Ponta
16526;31;0.41489999;0.1251;0;0.95742523;Ponta
16525;31;0.36029999;0.10289999;0;0.96155415;Ponta
16524;31;0.32639999;0.0909;0;0.9633401;Ponta
16523;31;0.3162;0.0933;0;0.9591188;Ponta
16522;31;0.30479999;0.09389999;0;0.95567726;Ponta
16521;31;0.3111;0.0987;0;0.95317895;Ponta
16520;31;0.3102;0.09809999;0;0.95345715;Ponta
16519;31;0.3051;0.09929999;0;0.95090343;Ponta
16518;31;0.3045;0.099;0;0.95099963;Ponta
16517;31;0.29789999;0.09869999;0;0.9492553;Ponta
16516;31;0.3111;0.10439999;0;0.9480414;Fora Ponta
16515;31;0.3045;0.11159999;0;0.93892613;Fora Ponta
16514;31;0.30689999;0.10949999;0;0.94184601;Fora Ponta
16513;31;0.306;0.1089;0;0.94211746;Fora Ponta
16512;31;0.3084;0.10349999;0;0.94803577;Fora Ponta
16511;31;0.30989999;0.1071;0;0.94514912;Fora Ponta
16510;31;0.3054;0.10379999;0;0.94680675;Fora Ponta
16509;31;0.2994;0.1026;0;0.94599578;Fora Ponta
16508;31;0.3066;0.10319999;0;0.94775186;Fora Ponta
16507;31;0.3084;0.102;0;0.94941955;Fora Ponta
16506;31;0.3117;0.0999;0;0.9522857;Fora Ponta
16505;31;0.32009999;0.10049999;0;0.95408136;Fora Ponta
16504;31;0.31409999;0.09659999;0;0.95581847;Fora Ponta
16503;31;0.3171;0.09179999;0;0.96055787;Fora Ponta
16502;31;0.32819999;0.0993;0;0.9571494;Fora Ponta
16501;31;0.31829999;0.09839999;0;0.95538878;Fora Ponta
16500;31;0.3324;0.10469999;0;0.95380357;Fora Ponta
16499;31;0.33509999;0.1017;0;0.95690183;Fora Ponta
16498;31;0.3432;0.10529999;0;0.95601359;Fora Ponta
16497;31;0.3399;0.1032;0;0.956868;Fora Ponta
16496;31;0.3498;0.10799999;0;0.95549507;Fora Ponta
16495;31;0.34199999;0.1008;0;0.95920456;Fora Ponta
16494;31;0.35129999;0.10679999;0;0.95676289;Fora Ponta
16493;31;0.363;0.10799999;0;0.95847785;Fora Ponta
16492;31;0.3615;0.10769999;0;0.95837179;Fora Ponta
16491;31;0.36479999;0.10919999;0;0.95799957;Fora Ponta
16490;31;0.37289999;0.11339999;0;0.9567391;Fora Ponta
16489;31;0.3846;0.11609999;0;0.9573316;Fora Ponta
16488;31;0.39359999;0.12;0;0.95653249;Fora Ponta
16487;31;0.3912;0.11969999;0;0.95623764;Fora Ponta
16486;31;0.41249999;0.12419999;0;0.9575383;Fora Ponta
16485;31;0.4302;0.1329;0;0.95544706;Fora Ponta
16484;31;0.4332;0.13319999;0;0.95583623;Fora Ponta
16483;31;0.44969999;0.13799999;0;0.95599936;Fora Ponta
16482;31;0.46229999;0.1437;0;0.95493096;Fora Ponta
16481;31;0.45329999;0.1386;0;0.95629751;Fora Ponta
16480;31;0.4632;0.14339999;0;0.95526924;Fora Ponta
16479;31;0.45929999;0.14789999;0;0.9518667;Fora Ponta
16478;31;0.4728;0.15;0;0.95317962;Fora Ponta
16477;31;0.47789999;0.15149999;0;0.95324745;Fora Ponta
16476;31;0.49319999;0.1536;0;0.95476887;Fora Ponta
16475;31;0.51479999;0.1611;0;0.95436115;Fora Ponta
16474;31;0.5217;0.16199999;0;0.95501587;Fora Ponta
16473;31;0.53819999;0.16409999;0;0.95652524;Fora Ponta
16472;31;0.55919999;0.17009999;0;0.95671738;Fora Ponta
16471;31;0.5556;0.16499999;0;0.95862038;Fora Ponta
16470;31;0.5709;0.15869999;0;0.96346711;Fora Ponta
16469;31;0.5868;0.16409999;0;0.96305089;Fora Ponta
16468;31;0.6042;0.16859999;0;0.96320206;Fora Ponta
16467;31;0.61469999;0.1707;0;0.96353811;Fora Ponta
16466;31;0.6273;0.1701;0;0.96514625;Fora Ponta
16465;31;0.6405;0.17459999;0;0.96479509;Fora Ponta
16464;31;0.64679999;0.17459999;0;0.9654426;Fora Ponta
16463;31;0.64409999;0.1743;0;0.9652807;Fora Ponta
16462;31;0.6504;0.1779;0;0.96456847;Fora Ponta
16461;31;0.63179999;0.17219999;0;0.96480609;Fora Ponta
16460;31;0.62909999;0.17099999;0;0.96498648;Fora Ponta
16459;31;0.63989999;0.17489999;0;0.96461756;Fora Ponta
16458;31;0.6234;0.17459999;0;0.96294476;Fora Ponta
16457;31;0.6348;0.1815;0;0.96147249;Fora Ponta
16456;31;0.62999999;0.17789999;0;0.96236674;Fora Ponta
16455;31;0.6063;0.1692;0;0.9631963;Fora Ponta
16454;31;0.57749999;0.1599;0;0.96373992;Fora Ponta
16453;31;0.585;0.1656;0;0.9621914;Fora Ponta
16452;31;0.5745;0.1587;0;0.96389912;Fora Ponta
16451;31;0.57239999;0.15089999;0;0.96696284;Fora Ponta
16450;31;0.5976;0.16349999;0;0.96455119;Fora Ponta
16449;31;0.609;0.16889999;0;0.96362664;Fora Ponta
16448;31;0.5961;0.16169999;0;0.9651216;Fora Ponta
16447;30;0.6282;0.17279999;0;0.96418773;Fora Ponta
16446;30;0.61469999;0.1662;0;0.96533773;Fora Ponta
16445;30;0.6069;0.16499999;0;0.96497266;Fora Ponta
16444;30;0.5976;0.15899999;0;0.96637972;Fora Ponta
16443;30;0.58769999;0.1551;0;0.96689528;Fora Ponta
16442;30;0.59129999;0.16049999;0;0.9650795;Fora Ponta
16441;30;0.5805;0.1611;0;0.96358209;Fora Ponta
16440;30;0.5643;0.15389999;0;0.96476382;Fora Ponta
16439;30;0.5583;0.1518;0;0.96496695;Fora Ponta
16438;30;0.5544;0.15539999;0;0.96288822;Fora Ponta
16437;30;0.54209999;0.14939999;0;0.96405861;Fora Ponta
16436;30;0.53099999;0.15449999;0;0.96018206;Fora Ponta
16435;30;0.51059999;0.14789999;0;0.96051665;Fora Ponta
16434;30;0.48719999;0.13679999;0;0.96276673;Fora Ponta
16433;30;0.4848;0.1371;0;0.96226196;Fora Ponta
16432;30;0.45959999;0.13199999;0;0.96114423;Fora Ponta
16431;30;0.43829999;0.1275;0;0.9601985;Fora Ponta
16430;30;0.3789;0.10769999;0;0.96189667;Fora Ponta
16429;30;0.34319999;0.0963;0;0.96281527;Fora Ponta
16428;30;0.31379999;0.0939;0;0.95802771;Fora Ponta
16427;30;0.2928;0.09;0;0.95586367;Fora Ponta
16426;30;0.28559999;0.08879999;0;0.95490734;Fora Ponta
16425;30;0.28979999;0.0894;0;0.95556487;Fora Ponta
16424;30;0.26759999;0.08129999;0;0.95681666;Fora Ponta
16423;30;0.2613;0.07799999;0;0.95821901;Fora Ponta
16422;30;0.2481;0.0744;0;0.95785815;Fora Ponta
16421;30;0.24869999;0.07769999;0;0.95450046;Fora Ponta
16420;30;0.24779999;0.07709999;0;0.95484948;Fora Ponta
16419;30;0.25289999;0.07949999;0;0.95397521;Fora Ponta
16418;30;0.24959999;0.07919999;0;0.95316621;Fora Ponta
16417;30;0.2568;0.08099999;0;0.95368363;Fora Ponta
16416;30;0.25589999;0.08129999;0;0.95305775;Fora Ponta
16415;30;0.26339999;0.09029999;0;0.94595538;Fora Ponta
16414;30;0.2628;0.087;0;0.94933151;Fora Ponta
16413;30;0.2703;0.09269999;0;0.94591833;Fora Ponta
16412;30;0.26639999;0.0897;0;0.94771839;Fora Ponta
16411;30;0.2598;0.08609999;0;0.94922992;Fora Ponta
16410;30;0.26369999;0.08549999;0;0.95124856;Fora Ponta
16409;30;0.26399999;0.0834;0;0.9535499;Fora Ponta
16408;30;0.26249999;0.08249999;0;0.95399371;Fora Ponta
16407;30;0.2721;0.08549999;0;0.9540109;Fora Ponta
16406;30;0.2694;0.08099999;0;0.95764999;Fora Ponta
16405;30;0.27449999;0.08429999;0;0.95593699;Fora Ponta
16404;30;0.2763;0.087;0;0.95383276;Fora Ponta
16403;30;0.2763;0.08579999;0;0.95501351;Fora Ponta
16402;30;0.2823;0.0885;0;0.95420893;Fora Ponta
16401;30;0.2979;0.09359999;0;0.95401726;Fora Ponta
16400;30;0.2949;0.0909;0;0.95563175;Fora Ponta
16399;30;0.2985;0.0915;0;0.95609011;Fora Ponta
16398;30;0.3132;0.0924;0;0.9591311;Fora Ponta
16397;30;0.3126;0.09269999;0;0.95873311;Fora Ponta
16396;30;0.30839999;0.0894;0;0.96045912;Fora Ponta
16395;30;0.306;0.08789999;0;0.96113183;Fora Ponta
16394;30;0.3132;0.0921;0;0.95938013;Fora Ponta
16393;30;0.30989999;0.09509999;0;0.95599885;Fora Ponta
16392;30;0.32009999;0.1005;0;0.95408136;Fora Ponta
16391;30;0.3156;0.09719999;0;0.9557004;Fora Ponta
16390;30;0.3228;0.10229999;0;0.9532742;Fora Ponta
16389;30;0.3201;0.0963;0;0.95760368;Fora Ponta
16388;30;0.3303;0.10049999;0;0.95669492;Fora Ponta
16387;30;0.3306;0.10049999;0;0.95676846;Fora Ponta
16386;30;0.31919999;0.09899999;0;0.95511669;Fora Ponta
16385;30;0.32609999;0.09809999;0;0.95760778;Fora Ponta
16384;30;0.3408;0.10619999;0;0.95471893;Fora Ponta
16383;30;0.3348;0.10769999;0;0.95195753;Fora Ponta
16382;30;0.34559999;0.1149;0;0.94893012;Fora Ponta
16381;30;0.3465;0.1131;0;0.95064014;Fora Ponta
16380;30;0.34919999;0.1137;0;0.95086583;Fora Ponta
16379;30;0.35819999;0.1158;0;0.95151314;Fora Ponta
16378;30;0.3564;0.1176;0;0.94963816;Fora Ponta
16377;30;0.3465;0.1122;0;0.95136644;Fora Ponta
16376;30;0.354;0.1149;0;0.95115247;Fora Ponta
16375;30;0.3495;0.11129999;0;0.95285055;Fora Ponta
16374;30;0.35309999;0.11699999;0;0.94924633;Fora Ponta
16373;30;0.3525;0.11669999;0;0.94932766;Fora Ponta
16372;30;0.35819999;0.12059999;0;0.9477265;Fora Ponta
16371;30;0.35969999;0.1245;0;0.94499544;Fora Ponta
16370;30;0.3576;0.11699999;0;0.95042283;Fora Ponta
