19423;30;0.2622;0.0948;0;0.94042015;Fora Ponta
19422;30;0.25889999;0.09209999;0;0.94216107;Fora Ponta
19421;30;0.27;0.0945;0;0.94385835;Fora Ponta
19420;30;0.2808;0.10049999;0;0.94151411;Fora Ponta
19419;30;0.28469999;0.09599999;0;0.94757922;Fora Ponta
19418;30;0.29579999;0.1017;0;0.94566816;Fora Ponta
19417;30;0.3033;0.10679999;0;0.94323122;Fora Ponta
19416;30;0.3045;0.10529999;0;0.94508566;Fora Ponta
19415;30;0.3171;0.1101;0;0.94467751;Fora Ponta
19414;30;0.32519999;0.12179999;0;0.93647111;Fora Ponta
19413;30;0.3327;0.12449999;0;0.93657189;Fora Ponta
19412;30;0.32489999;0.1161;0;0.94168288;Fora Ponta
19411;30;0.3105;0.1059;0;0.94646574;Fora Ponta
19410;30;0.3072;0.102;0;0.94905337;Fora Ponta
19409;30;0.32939999;0.10859999;0;0.94971612;Fora Ponta
19408;30;0.33749999;0.1152;0;0.94638749;Ponta
19407;30;0.3414;0.11069999;0;0.9512427;Ponta
19406;30;0.348;0.11129999;0;0.9524718;Ponta
19405;30;0.35279999;0.11549999;0;0.95036671;Ponta
19404;30;0.3609;0.1152;0;0.95264456;Ponta
19403;30;0.36059999;0.11639999;0;0.9516489;Ponta
19402;30;0.3699;0.1248;0;0.94752428;Ponta
19401;30;0.36779999;0.12479999;0;0.9469703;Ponta
19400;30;0.3504;0.11489999;0;0.95021769;Ponta
19399;30;0.35639999;0.11609999;0;0.9508221;Ponta
19398;30;0.36;0.11699999;0;0.95103406;Ponta
19397;30;0.3681;0.1185;0;0.95189124;Ponta
19396;30;0.3888;0.1275;0;0.95021174;Fora Ponta
19395;30;0.40859999;0.1299;0;0.95299926;Fora Ponta
19394;30;0.4074;0.126;0;0.9553521;Fora Ponta
19393;30;0.4215;0.13379999;0;0.95313047;Fora Ponta
19392;30;0.44549999;0.14249999;0;0.95246137;Fora Ponta
19391;30;0.495;0.1599;0;0.95158352;Fora Ponta
19390;30;0.5103;0.15869999;0;0.95488861;Fora Ponta
19389;30;0.5226;0.16169999;0;0.95531539;Fora Ponta
19388;30;0.52379999;0.15899999;0;0.95688601;Fora Ponta
19387;30;0.5427;0.1611;0;0.95865364;Fora Ponta
19386;30;0.579;0.1725;0;0.95837122;Fora Ponta
19385;30;0.6264;0.18479999;0;0.9591311;Fora Ponta
19384;30;0.6435;0.183;0;0.96186164;Fora Ponta
19383;30;0.61889999;0.18059999;0;0.95996351;Fora Ponta
19382;30;0.5838;0.1677;0;0.96113157;Fora Ponta
19381;30;0.59579999;0.17099999;0;0.96119451;Fora Ponta
19380;30;0.6006;0.17009999;0;0.96215613;Fora Ponta
19379;30;0.61169999;0.174;0;0.9618437;Fora Ponta
19378;30;0.6171;0.1767;0;0.96136506;Fora Ponta
19377;30;0.5982;0.17099999;0;0.96148754;Fora Ponta
19376;30;0.58139999;0.16469999;0;0.96213974;Fora Ponta
19375;30;0.5547;0.16199999;0;0.95990109;Fora Ponta
19374;30;0.5505;0.162;0;0.95932386;Fora Ponta
19373;30;0.5526;0.16469999;0;0.95834024;Fora Ponta
19372;30;0.5547;0.16709999;0;0.95749785;Fora Ponta
19371;30;0.56429999;0.16649999;0;0.95912156;Fora Ponta
19370;30;0.5718;0.16649999;0;0.96012402;Fora Ponta
19369;30;0.58349999;0.1755;0;0.95762278;Fora Ponta
19368;30;0.58439999;0.17669999;0;0.95720193;Fora Ponta
19367;30;0.5769;0.17009999;0;0.95917466;Fora Ponta
19366;30;0.55499999;0.1599;0;0.96091398;Fora Ponta
19365;30;0.5556;0.16019999;0;0.96085546;Fora Ponta
19364;30;0.54929999;0.1551;0;0.96237217;Fora Ponta
19363;30;0.5484;0.1563;0;0.96170241;Fora Ponta
19362;30;0.5442;0.1581;0;0.96029591;Fora Ponta
19361;30;0.53579999;0.1503;0;0.96283513;Fora Ponta
19360;30;0.5226;0.1518;0;0.96030812;Fora Ponta
19359;30;0.51389999;0.1473;0;0.96129066;Fora Ponta
19358;30;0.51509999;0.147;0;0.96160843;Fora Ponta
19357;30;0.5094;0.15119999;0;0.9586613;Fora Ponta
19356;30;0.5013;0.1488;0;0.95865909;Fora Ponta
19355;30;0.49349999;0.15209999;0;0.95564073;Fora Ponta
19354;30;0.4689;0.1497;0;0.95262915;Fora Ponta
19353;30;0.43979999;0.1392;0;0.95338588;Fora Ponta
19352;30;0.3978;0.13229999;0;0.94889776;Fora Ponta
19351;30;0.348;0.1104;0;0.95318443;Fora Ponta
19350;30;0.3141;0.09839999;0;0.95426891;Fora Ponta
19349;30;0.2814;0.0849;0;0.95737565;Fora Ponta
19348;30;0.26579999;0.0807;0;0.95686985;Fora Ponta
19347;30;0.2532;0.08009999;0;0.95342888;Fora Ponta
19346;30;0.25739999;0.0852;0;0.94934508;Fora Ponta
19345;30;0.2445;0.07769999;0;0.95303322;Fora Ponta
19344;30;0.24689999;0.08399999;0;0.94670962;Fora Ponta
19343;30;0.2475;0.0867;0;0.94376914;Fora Ponta
19342;30;0.24629999;0.08879999;0;0.94072663;Fora Ponta
19341;30;0.25559999;0.09569999;0;0.93650974;Fora Ponta
19340;30;0.2613;0.09989999;0;0.93406235;Fora Ponta
19339;30;0.25439999;0.0975;0;0.93377065;Fora Ponta
19338;30;0.2448;0.09;0;0.93857855;Fora Ponta
19337;30;0.23459999;0.08189999;0;0.94412156;Fora Ponta
19336;30;0.23489999;0.08549999;0;0.93968825;Fora Ponta
19335;30;0.2403;0.087;0;0.94027232;Fora Ponta
19334;30;0.2502;0.0894;0;0.9416908;Fora Ponta
19333;30;0.2598;0.0933;0;0.94115035;Fora Ponta
19332;30;0.26759999;0.0975;0;0.93957795;Fora Ponta
19331;30;0.26699999;0.0987;0;0.93796469;Fora Ponta
19330;30;0.2694;0.09809999;0;0.93964057;Fora Ponta
19329;30;0.27749999;0.10379999;0;0.93662014;Fora Ponta
19328;30;0.282;0.10859999;0;0.933192;Fora Ponta
19327;29;0.27509999;0.10319999;0;0.93628721;Fora Ponta
19326;29;0.27959999;0.1008;0;0.9407329;Fora Ponta
19325;29;0.2784;0.0984;0;0.94284018;Fora Ponta
19324;29;0.28469999;0.0993;0;0.94421457;Fora Ponta
19323;29;0.2853;0.09509999;0;0.94868329;Fora Ponta
19322;29;0.2844;0.09269999;0;0.95076838;Fora Ponta
19321;29;0.29069999;0.0945;0;0.95101242;Fora Ponta
19320;29;0.29789999;0.09899999;0;0.9489696;Fora Ponta
19319;29;0.3015;0.10049999;0;0.94868329;Fora Ponta
19318;29;0.3066;0.10109999;0;0.94970052;Fora Ponta
19317;29;0.3186;0.10499999;0;0.949751;Fora Ponta
19316;29;0.3174;0.10379999;0;0.9504647;Fora Ponta
19315;29;0.3255;0.1053;0;0.95145207;Fora Ponta
19314;29;0.321;0.1011;0;0.95381141;Fora Ponta
19313;29;0.33209999;0.10289999;0;0.9551988;Fora Ponta
19312;29;0.33599999;0.1089;0;0.95128342;Ponta
19311;29;0.34919999;0.1134;0;0.95110609;Ponta
19310;29;0.35669999;0.1182;0;0.94924066;Ponta
19309;29;0.3459;0.11399999;0;0.94974869;Ponta
19308;29;0.3675;0.1212;0;0.94968631;Ponta
19307;29;0.36269999;0.12179999;0;0.94797524;Ponta
19306;29;0.36;0.11789999;0;0.95033326;Ponta
19305;29;0.36239999;0.1224;0;0.94742096;Ponta
19304;29;0.3711;0.12449999;0;0.94806837;Ponta
19303;29;0.39;0.1356;0;0.94453599;Ponta
19302;29;0.41279999;0.14159999;0;0.94589773;Ponta
19301;29;0.4224;0.1422;0;0.94773673;Ponta
19300;29;0.42599999;0.1401;0;0.94994669;Fora Ponta
19299;29;0.43319999;0.1377;0;0.95301241;Fora Ponta
19298;29;0.4536;0.14639999;0;0.95166114;Fora Ponta
19297;29;0.4593;0.1488;0;0.95132133;Fora Ponta
19296;29;0.4959;0.15899999;0;0.95225008;Fora Ponta
19295;29;0.52289999;0.1644;0;0.9539624;Fora Ponta
19294;29;0.5445;0.16799999;0;0.95555105;Fora Ponta
19293;29;0.54899999;0.16199999;0;0.95911475;Fora Ponta
19292;29;0.55319999;0.16349999;0;0.958992;Fora Ponta
19291;29;0.57569999;0.1692;0;0.95942121;Fora Ponta
19290;29;0.57539999;0.1641;0;0.96165627;Fora Ponta
19289;29;0.5931;0.1758;0;0.95876875;Fora Ponta
19288;29;0.61259999;0.18119999;0;0.95893065;Fora Ponta
19287;29;0.59549999;0.17099999;0;0.96115765;Fora Ponta
19286;29;0.59039999;0.17159999;0;0.96026189;Fora Ponta
19285;29;0.58229999;0.16979999;0;0.96001661;Fora Ponta
19284;29;0.5844;0.1722;0;0.95922424;Fora Ponta
19283;29;0.5808;0.16859999;0;0.96035479;Fora Ponta
19282;29;0.56129999;0.16379999;0;0.95995976;Fora Ponta
19281;29;0.5505;0.16049999;0;0.96002929;Fora Ponta
19280;29;0.5397;0.16169999;0;0.95792881;Fora Ponta
19279;29;0.5265;0.1578;0;0.95790136;Fora Ponta
19278;29;0.5355;0.1644;0;0.95596409;Fora Ponta
19277;29;0.5244;0.15839999;0;0.95728195;Fora Ponta
19276;29;0.52199999;0.1599;0;0.95614657;Fora Ponta
19275;29;0.52889999;0.15839999;0;0.95796077;Fora Ponta
19274;29;0.52529999;0.15599999;0;0.95862119;Fora Ponta
19273;29;0.54389999;0.15959999;0;0.95954229;Fora Ponta
19272;29;0.5406;0.16109999;0;0.95835162;Fora Ponta
19271;29;0.54299999;0.1593;0;0.95955943;Fora Ponta
19270;29;0.5397;0.1551;0;0.96109944;Fora Ponta
19269;29;0.5481;0.16049999;0;0.9596994;Fora Ponta
19268;29;0.5436;0.16019999;0;0.95921363;Fora Ponta
19267;29;0.53789999;0.16319999;0;0.95692559;Fora Ponta
19266;29;0.519;0.15239999;0;0.95948905;Fora Ponta
19265;29;0.49769999;0.1416;0;0.96182964;Fora Ponta
19264;29;0.486;0.14039999;0;0.96071418;Fora Ponta
19263;29;0.4779;0.13979999;0;0.95977701;Fora Ponta
19262;29;0.4815;0.1416;0;0.95937501;Fora Ponta
19261;29;0.4548;0.1311;0;0.9608755;Fora Ponta
19260;29;0.441;0.11939999;0;0.96524707;Fora Ponta
19259;29;0.42569999;0.11609999;0;0.96476382;Fora Ponta
19258;29;0.39899999;0.10949999;0;0.96434429;Fora Ponta
19257;29;0.36839999;0.09989999;0;0.96514369;Fora Ponta
19256;29;0.3243;0.09509999;0;0.95959135;Fora Ponta
19255;29;0.309;0.09269999;0;0.95782628;Fora Ponta
19254;29;0.2853;0.0879;0;0.9556703;Fora Ponta
19253;29;0.2829;0.08399999;0;0.95863386;Fora Ponta
19252;29;0.2601;0.07919999;0;0.95663378;Fora Ponta
19251;29;0.2505;0.0756;0;0.95735164;Fora Ponta
19250;29;0.2496;0.0789;0;0.95349602;Fora Ponta
19249;29;0.2415;0.0759;0;0.95399371;Fora Ponta
19248;29;0.24659999;0.078;0;0.95344232;Fora Ponta
19247;29;0.24359999;0.08009999;0;0.94996233;Fora Ponta
19246;29;0.24269999;0.08009999;0;0.94961816;Fora Ponta
19245;29;0.24269999;0.07919999;0;0.95066205;Fora Ponta
19244;29;0.24569999;0.08399999;0;0.94622914;Fora Ponta
19243;29;0.2517;0.0885;0;0.94338408;Fora Ponta
19242;29;0.24569999;0.0834;0;0.94693471;Fora Ponta
19241;29;0.22949999;0.072;0;0.95414648;Fora Ponta
19240;29;0.237;0.07319999;0;0.95546466;Fora Ponta
19239;29;0.24689999;0.07979999;0;0.95153411;Fora Ponta
19238;29;0.24;0.07769999;0;0.95138303;Fora Ponta
19237;29;0.24749999;0.08339999;0;0.94764443;Fora Ponta
19236;29;0.25739999;0.0909;0;0.94292945;Fora Ponta
19235;29;0.2682;0.0948;0;0.94283447;Fora Ponta
19234;29;0.2712;0.096;0;0.9426819;Fora Ponta
19233;29;0.27359999;0.09659999;0;0.94295215;Fora Ponta
19232;29;0.28469999;0.10559999;0;0.9375818;Fora Ponta
19231;28;0.29189999;0.1089;0;0.93692142;Fora Ponta
19230;28;0.2919;0.10799999;0;0.93786497;Fora Ponta
19229;28;0.2751;0.0945;0;0.94575593;Fora Ponta
19228;28;0.2748;0.09389999;0;0.94628048;Fora Ponta
19227;28;0.27659999;0.0915;0;0.94940163;Fora Ponta
19226;28;0.2859;0.09689999;0;0.94708124;Fora Ponta
19225;28;0.29399999;0.10139999;0;0.94535247;Fora Ponta
19224;28;0.28739999;0.09359999;0;0.95084424;Fora Ponta
19223;28;0.28889999;0.09029999;0;0.95446234;Fora Ponta
19222;28;0.29189999;0.0915;0;0.95421785;Fora Ponta
19221;28;0.29159999;0.0939;0;0.9518654;Fora Ponta
19220;28;0.2976;0.0993;0;0.94858763;Fora Ponta
19219;28;0.303;0.09989999;0;0.94971256;Fora Ponta
19218;28;0.31079999;0.10019999;0;0.95176055;Fora Ponta
19217;28;0.3177;0.10619999;0;0.94841428;Fora Ponta
19216;28;0.3255;0.10709999;0;0.94990185;Ponta
19215;28;0.32639999;0.11339999;0;0.94461386;Ponta
19214;28;0.32849999;0.12389999;0;0.93566028;Ponta
19213;28;0.33299999;0.11879999;0;0.94185704;Ponta
19212;28;0.32699999;0.10289999;0;0.95388637;Ponta
19211;28;0.3363;0.10319999;0;0.956;Ponta
19210;28;0.34109999;0.1074;0;0.9538359;Ponta
19209;28;0.3369;0.1104;0;0.95027881;Ponta
19208;28;0.34259999;0.11759999;0;0.94582972;Ponta
19207;28;0.33419999;0.11129999;0;0.94876843;Ponta
19206;28;0.34109999;0.11309999;0;0.94918299;Ponta
19205;28;0.35009999;0.11759999;0;0.94794969;Ponta
19204;28;0.37349999;0.1308;0;0.94379924;Fora Ponta
19203;28;0.4101;0.12779999;0;0.95471579;Fora Ponta
19202;28;0.43379999;0.1377;0;0.95313331;Fora Ponta
19201;28;0.45539999;0.1455;0;0.95256248;Fora Ponta
19200;28;0.4992;0.1599;0;0.95233772;Fora Ponta
19199;28;0.5235;0.1578;0;0.95744792;Fora Ponta
19198;28;0.5235;0.1533;0;0.95969761;Fora Ponta
19197;28;0.5319;0.15599999;0;0.95958067;Fora Ponta
19196;28;0.52679999;0.15239999;0;0.96061039;Fora Ponta
19195;28;0.5568;0.1677;0;0.95751333;Fora Ponta
19194;28;0.567;0.1668;0;0.95934933;Fora Ponta
19193;28;0.58259999;0.1722;0;0.9589872;Fora Ponta
19192;28;0.594;0.17489999;0;0.95928059;Fora Ponta
19191;28;0.6081;0.17729999;0;0.96002651;Fora Ponta
19190;28;0.60449999;0.17309999;0;0.96136174;Fora Ponta
19189;28;0.61139999;0.17579999;0;0.96105991;Fora Ponta
19188;28;0.60449999;0.1719;0;0.96186545;Fora Ponta
19187;28;0.58649999;0.16859999;0;0.96107746;Fora Ponta
19186;28;0.58349999;0.17129999;0;0.95950677;Fora Ponta
19185;28;0.5625;0.1614;0;0.96121381;Fora Ponta
19184;28;0.55019999;0.16019999;0;0.96012889;Fora Ponta
19183;28;0.5235;0.1533;0;0.95969761;Fora Ponta
19182;28;0.5235;0.153;0;0.95984583;Fora Ponta
19181;28;0.5214;0.1533;0;0.95939186;Fora Ponta
19180;28;0.5286;0.1551;0;0.9595474;Fora Ponta
19179;28;0.5382;0.15839999;0;0.95931439;Fora Ponta
19178;28;0.55349999;0.16049999;0;0.9604361;Fora Ponta
19177;28;0.5538;0.16319999;0;0.95921643;Fora Ponta
19176;28;0.55349999;0.1614;0;0.96001748;Fora Ponta
19175;28;0.5526;0.1614;0;0.95989487;Fora Ponta
19174;28;0.5646;0.16379999;0;0.9603991;Fora Ponta
19173;28;0.55139999;0.1581;0;0.96126696;Fora Ponta
19172;28;0.5496;0.1596;0;0.96032811;Fora Ponta
19171;28;0.5388;0.1581;0;0.95954396;Fora Ponta
19170;28;0.5355;0.15389999;0;0.9610961;Fora Ponta
19169;28;0.53279999;0.16019999;0;0.95764801;Fora Ponta
19168;28;0.5238;0.15599999;0;0.95839846;Fora Ponta
19167;28;0.51389999;0.15599999;0;0.95688334;Fora Ponta
19166;28;0.48899999;0.14279999;0;0.9599076;Fora Ponta
19165;28;0.4851;0.1425;0;0.95945993;Fora Ponta
19164;28;0.4668;0.1359;0;0.9601381;Fora Ponta
19163;28;0.45449999;0.13229999;0;0.96014892;Fora Ponta
