11520;30/04/2018 - 23:45;93.03;29.925;0;0.95196146;Fora Ponta
11519;30/04/2018 - 23:30;91.14;29.82;0;0.95042066;Fora Ponta
11518;30/04/2018 - 23:15;95.54999999;30.345;0;0.95309069;Fora Ponta
11517;30/04/2018 - 23:00;95.02499999;30.86999999;0;0.95107267;Fora Ponta
11516;30/04/2018 - 22:45;95.865;30.135;0;0.95397663;Fora Ponta
11515;30/04/2018 - 22:30;96.17999999;29.715;0;0.95544008;Fora Ponta
11514;30/04/2018 - 22:15;94.815;29.61;0;0.95453638;Fora Ponta
11513;30/04/2018 - 22:00;96.81;28.55999999;0;0.95913326;Fora Ponta
11512;30/04/2018 - 21:45;96.18;29.505;0;0.95602689;Fora Ponta
11511;30/04/2018 - 21:30;102.69;31.185;0;0.95685143;Fora Ponta
11510;30/04/2018 - 21:15;100.38;30.555;0;0.95666176;Fora Ponta
11509;30/04/2018 - 21:00;103.005;30.66;0;0.95844253;Fora Ponta
11508;30/04/2018 - 20:45;103.53;32.235;0;0.9547896;Fora Ponta
11507;30/04/2018 - 20:30;102.375;30.555;0;0.95823107;Fora Ponta
11506;30/04/2018 - 20:15;106.05;32.025;0;0.95730296;Fora Ponta
11505;30/04/2018 - 20:00;105.315;32.655;0;0.95513847;Ponta
11504;30/04/2018 - 19:45;104.895;32.76;0;0.95453096;Ponta
11503;30/04/2018 - 19:30;106.365;32.865;0;0.95543166;Ponta
11502;30/04/2018 - 19:15;103.53;32.445;0;0.95423858;Ponta
11501;30/04/2018 - 19:00;107.31;32.865;0;0.95616253;Ponta
11500;30/04/2018 - 18:45;109.515;32.445;0;0.95880738;Ponta
11499;30/04/2018 - 18:30;108.57;31.5;0;0.96039434;Ponta
11498;30/04/2018 - 18:15;112.035;31.39499999;0;0.96290776;Ponta
11497;30/04/2018 - 18:00;111.405;31.60499999;0;0.96203551;Ponta
11496;30/04/2018 - 17:45;116.34;35.595;0;0.95624431;Ponta
11495;30/04/2018 - 17:30;116.55;37.275;0;0.95247395;Ponta
11494;30/04/2018 - 17:15;120.015;37.8;0;0.9538094;Ponta
11493;30/04/2018 - 17:00;115.71;36.33;0;0.95407858;Fora Ponta
11492;30/04/2018 - 16:45;116.865;36.75;0;0.95394467;Fora Ponta
11491;30/04/2018 - 16:30;116.655;35.28;0;0.95718367;Fora Ponta
11490;30/04/2018 - 16:15;119.49;35.385;0;0.9588406;Fora Ponta
11489;30/04/2018 - 16:00;118.335;34.65;0;0.9597038;Fora Ponta
11488;30/04/2018 - 15:45;123.06;36.96;0;0.95773627;Fora Ponta
11487;30/04/2018 - 15:30;126.63;36.75;0;0.96037373;Fora Ponta
11486;30/04/2018 - 15:15;122.955;35.28;0;0.96121358;Fora Ponta
11485;30/04/2018 - 15:00;122.01;34.44;0;0.96239417;Fora Ponta
11484;30/04/2018 - 14:45;127.26;35.595;0;0.96303825;Fora Ponta
11483;30/04/2018 - 14:30;122.22;35.28;0;0.96077285;Fora Ponta
11482;30/04/2018 - 14:15;119.91;34.75499999;0;0.96046962;Fora Ponta
11481;30/04/2018 - 14:00;118.335;34.75499999;0;0.95947388;Fora Ponta
11480;30/04/2018 - 13:45;114.975;34.23;0;0.95842643;Fora Ponta
11479;30/04/2018 - 13:30;115.71;33.39;0;0.96079679;Fora Ponta
11478;30/04/2018 - 13:15;113.925;32.55;0;0.96152394;Fora Ponta
11477;30/04/2018 - 13:00;110.88;31.92;0;0.96097258;Fora Ponta
11476;30/04/2018 - 12:45;114.03;33.6;0;0.95922473;Fora Ponta
11475;30/04/2018 - 12:30;112.77;32.76;0;0.96029987;Fora Ponta
11474;30/04/2018 - 12:15;115.815;34.01999999;0;0.9594624;Fora Ponta
11473;30/04/2018 - 12:00;111.825;33.285;0;0.95844329;Fora Ponta
11472;30/04/2018 - 11:45;115.08;35.06999999;0;0.95656811;Fora Ponta
11471;30/04/2018 - 11:30;113.085;33.705;0;0.95833905;Fora Ponta
11470;30/04/2018 - 11:15;115.605;34.23;0;0.95885081;Fora Ponta
11469;30/04/2018 - 11:00;117.81;33.915;0;0.96097258;Fora Ponta
11468;30/04/2018 - 10:45;116.445;33.80999999;0;0.96033874;Fora Ponta
11467;30/04/2018 - 10:30;116.235;34.23;0;0.95926885;Fora Ponta
11466;30/04/2018 - 10:15;115.71;34.23;0;0.95892092;Fora Ponta
