Relatório de Memória de Massa;;;;;;
Descrição: UNIVERSIDADE FEDERAL TRIANG MINEIRO UFTM;;;;;;
Ponto de Medição: 3011467333;;Data de Emissão: 28/01/2019 - 08:28;;;;
Medidor: 22101013;;Data da Leitura: 28/01/2019 - 07:30;;;;
Data Inicial: 01/11/2018 - 00:00;;Data Final: 25/01/2019 - 23:00;;;;
Id;Data do registro;kWh;kVARhInd;kVARhCap;Fator de Potência: ;Posto horário: 
22579;24/08/2018 - 04:30;74,34;26,145;0;0,94335873;Fora Ponta
22578;24/08/2018 - 04:15;75,6;26,45999999;0;0,94385835;Fora Ponta
22577;24/08/2018 - 04:00;78,11999999;26,67;0;0,94636882;Fora Ponta
22576;24/08/2018 - 03:45;81,27;26,775;0;0,94978191;Fora Ponta
22575;24/08/2018 - 03:30;74,865;27,09;0;0,94033134;Fora Ponta
22574;24/08/2018 - 03:15;75,81;26,88;0;0,94250734;Fora Ponta
22573;24/08/2018 - 03:00;76,44;26,45999999;0;0,94498607;Fora Ponta
22572;24/08/2018 - 02:45;78,435;27,50999999;0;0,94364151;Fora Ponta
22571;24/08/2018 - 02:30;77,69999999;26,46;0;0,94661668;Fora Ponta
22570;24/08/2018 - 02:15;77,80499999;26,35499999;0;0,94713831;Fora Ponta
22569;24/08/2018 - 02:00;77,69999999;26,145;0;0,94778293;Fora Ponta
22568;24/08/2018 - 01:45;78,33;26,35499999;0;0,94779019;Fora Ponta
22567;24/08/2018 - 01:30;78,75;25,51499999;0;0,95131331;Fora Ponta
22566;24/08/2018 - 01:15;80,42999999;25,935;0;0,95174374;Fora Ponta
22565;24/08/2018 - 01:00;87,78;26,66999999;0;0,95681238;Fora Ponta
22564;24/08/2018 - 00:45;93,03;28,03499999;0;0,95746862;Fora Ponta
22563;24/08/2018 - 00:30;92,295;28,455;0;0,95561431;Fora Ponta
22562;24/08/2018 - 00:15;93,24;31,395;0;0,94771839;Fora Ponta
22561;24/08/2018 - 00:00;97,22999999;33,07499999;0;0,94672287;Fora Ponta
22560;23/08/2018 - 23:45;97,545;32,97;0;0,94734928;Fora Ponta
22559;23/08/2018 - 23:30;99,64499999;32,865;0;0,94967926;Fora Ponta
22558;23/08/2018 - 23:15;98,38499999;32,235;0;0,9502935;Fora Ponta
22557;23/08/2018 - 23:00;97,54499999;30,66;0;0,95398532;Fora Ponta
22556;23/08/2018 - 22:45;98,91;29,61;0;0,95799406;Fora Ponta
22555;23/08/2018 - 22:30;95,445;29,085;0;0,95657186;Fora Ponta
22554;23/08/2018 - 22:15;97,755;28,98;0;0,95875654;Fora Ponta
22553;23/08/2018 - 22:00;101,955;30,66;0;0,95763606;Fora Ponta
22552;23/08/2018 - 21:45;103,11;30,345;0;0,95931882;Fora Ponta
22551;23/08/2018 - 21:30;103,32;29,92499999;0;0,96052308;Fora Ponta
22550;23/08/2018 - 21:15;110,04;28,97999999;0;0,96702671;Fora Ponta
22549;23/08/2018 - 21:00;110,67;29,61;0;0,96602164;Fora Ponta
22548;23/08/2018 - 20:45;108,255;28,24499999;0;0,9676073;Fora Ponta
22547;23/08/2018 - 20:30;111,93;29,71499999;0;0,96652026;Fora Ponta
22546;23/08/2018 - 20:15;114,87;32,12999999;0;0,96303712;Fora Ponta
22545;23/08/2018 - 20:00;121,17;35,28;0;0,96013035;Ponta
22544;23/08/2018 - 19:45;119,28;36,12;0;0,95708107;Ponta
22543;23/08/2018 - 19:30;119,175;37,275;0;0,95440513;Ponta
22542;23/08/2018 - 19:15;120,33;37,065;0;0,9556888;Ponta
22541;23/08/2018 - 19:00;124,005;37,485;0;0,95722186;Ponta
22540;23/08/2018 - 18:45;124,215;37,275;0;0,95780399;Ponta
22539;23/08/2018 - 18:30;128,31;37,485;0;0,95987674;Ponta
22538;23/08/2018 - 18:15;136,5;38,745;0;0,96199722;Ponta
22537;23/08/2018 - 18:00;141,96;40,73999999;0;0,96120134;Ponta
22536;23/08/2018 - 17:45;150,045;44,83499999;0;0,95813943;Ponta
22535;23/08/2018 - 17:30;157,08;45,98999999;0;0,95971209;Ponta
22534;23/08/2018 - 17:15;156,45;46,41;0;0,95870718;Ponta
22533;23/08/2018 - 17:00;160,755;47,355;0;0,95924569;Fora Ponta
22532;23/08/2018 - 16:45;169,68;47,985;0;0,96226196;Fora Ponta
22531;23/08/2018 - 16:30;170,52;47,25;0;0,96368774;Fora Ponta
22530;23/08/2018 - 16:15;173,46;46,41;0;0,96602108;Fora Ponta
22529;23/08/2018 - 16:00;178,395;47,25;0;0,96666796;Fora Ponta
22528;23/08/2018 - 15:45;177,87;45,15;0;0,96926109;Fora Ponta
22527;23/08/2018 - 15:30;186,69;48,405;0;0,96799199;Fora Ponta
22526;23/08/2018 - 15:15;188,265;47,87999999;0;0,96914883;Fora Ponta
22525;23/08/2018 - 15:00;194,04;49,245;0;0,96927246;Fora Ponta
22524;23/08/2018 - 14:45;192,675;48,08999999;0;0,97023573;Fora Ponta
22523;23/08/2018 - 14:30;196,35;48,19499999;0;0,97117229;Fora Ponta
22522;23/08/2018 - 14:15;197,925;48,08999999;0;0,97172836;Fora Ponta
22521;23/08/2018 - 14:00;191,1;48,61499999;0;0,96913188;Fora Ponta
22520;23/08/2018 - 13:45;192,045;48,195;0;0,96992374;Fora Ponta
22519;23/08/2018 - 13:30;189;47,565;0;0,969761;Fora Ponta
22518;23/08/2018 - 13:15;180,6;45,46499999;0;0,96974321;Fora Ponta
22517;23/08/2018 - 13:00;175,245;45,15;0;0,96837687;Fora Ponta
22516;23/08/2018 - 12:45;169,155;43,995;0;0,96780202;Fora Ponta
22515;23/08/2018 - 12:30;165,48;44,73;0;0,96535505;Fora Ponta
22514;23/08/2018 - 12:15;161,805;44,625;0;0,9640092;Fora Ponta
22513;23/08/2018 - 12:00;165,69;45,885;0;0,9637276;Fora Ponta
22512;23/08/2018 - 11:45;165,795;44,73;0;0,96547984;Fora Ponta
22511;23/08/2018 - 11:30;172,095;45,98999999;0;0,96609783;Fora Ponta
22510;23/08/2018 - 11:15;169,785;44,205;0;0,96773791;Fora Ponta
22509;23/08/2018 - 11:00;164,535;43,89;0;0,96621446;Fora Ponta
22508;23/08/2018 - 10:45;165,69;43,05;0;0,96786431;Fora Ponta
22507;23/08/2018 - 10:30;164,955;43,785;0;0,96653043;Fora Ponta
22506;23/08/2018 - 10:15;162,435;43,47;0;0,96600655;Fora Ponta
22505;23/08/2018 - 10:00;160,23;41,79;0;0,96763073;Fora Ponta
22504;23/08/2018 - 09:45;160,65;41,89499999;0;0,96763741;Fora Ponta
22503;23/08/2018 - 09:30;158,445;40,73999999;0;0,96849735;Fora Ponta
22502;23/08/2018 - 09:15;157,185;41,68499999;0;0,96658768;Fora Ponta
22501;23/08/2018 - 09:00;155,4;39,795;0;0,96874054;Fora Ponta
22500;23/08/2018 - 08:45;152,775;38,535;0;0,96963074;Fora Ponta
22499;23/08/2018 - 08:30;149,415;37,17;0;0,97042265;Fora Ponta
22498;23/08/2018 - 08:15;146,79;36,33;0;0,97071162;Fora Ponta
22497;23/08/2018 - 08:00;149,31;35,28;0;0,97320132;Fora Ponta
22496;23/08/2018 - 07:45;137,445;33,18;0;0,97207636;Fora Ponta
22495;23/08/2018 - 07:30;131,565;32,76;0;0,97036984;Fora Ponta
22494;23/08/2018 - 07:15;125,685;33,18;0;0,96687544;Fora Ponta
22493;23/08/2018 - 07:00;117,285;33,80999999;0;0,96087203;Fora Ponta
22492;23/08/2018 - 06:45;105,42;31,71;0;0,95761601;Fora Ponta
22491;23/08/2018 - 06:30;93,765;28,875;0;0,95570956;Fora Ponta
22490;23/08/2018 - 06:15;84,84;26,775;0;0,95363616;Fora Ponta
22489;23/08/2018 - 06:00;84,21;25,725;0;0,95637008;Fora Ponta
22488;23/08/2018 - 05:45;84,42;26,04;0;0,95557319;Fora Ponta
22487;23/08/2018 - 05:30;85,89;26,25;0;0,95633341;Fora Ponta
22486;23/08/2018 - 05:15;85,995;25,515;0;0,95869176;Fora Ponta
22485;23/08/2018 - 05:00;76,64999999;25,2;0;0,9499766;Fora Ponta
22484;23/08/2018 - 04:45;77,7;25,61999999;0;0,949705;Fora Ponta
22483;23/08/2018 - 04:30;74,655;25,305;0;0,94707274;Fora Ponta
22482;23/08/2018 - 04:15;74,55;24,46499999;0;0,95014507;Fora Ponta
22481;23/08/2018 - 04:00;77,80499999;26,355;0;0,94713831;Fora Ponta
22480;23/08/2018 - 03:45;78,43499999;27,09;0;0,9452115;Fora Ponta
22479;23/08/2018 - 03:30;77,595;26,24999999;0;0,94726386;Fora Ponta
22478;23/08/2018 - 03:15;76,125;26,24999999;0;0,94537298;Fora Ponta
22477;23/08/2018 - 03:00;78,33;26,25;0;0,94817366;Fora Ponta
22476;23/08/2018 - 02:45;77,28;26,04;0;0,94764821;Fora Ponta
22475;23/08/2018 - 02:30;80,32499999;26,45999999;0;0,94979478;Fora Ponta
22474;23/08/2018 - 02:15;79,17;26,985;0;0,94652761;Fora Ponta
22473;23/08/2018 - 02:00;81,585;27,195;0;0,94868329;Fora Ponta
22472;23/08/2018 - 01:45;78,96;25,83;0;0,95043787;Fora Ponta
22471;23/08/2018 - 01:30;81,06;26,46;0;0,95063511;Fora Ponta
22470;23/08/2018 - 01:15;85,155;27,82499999;0;0,95054191;Fora Ponta
22469;23/08/2018 - 01:00;86,52;27,50999999;0;0,95298651;Fora Ponta
22468;23/08/2018 - 00:45;85,47;28,56;0;0,94845;Fora Ponta
22467;23/08/2018 - 00:30;93,02999999;30,23999999;0;0,95101829;Fora Ponta
22466;23/08/2018 - 00:15;91,87499999;29,715;0;0,95147261;Fora Ponta
22465;23/08/2018 - 00:00;87,675;29,81999999;0;0,94673818;Fora Ponta
22464;22/08/2018 - 23:45;88,62;28,76999999;0;0,95113339;Fora Ponta
22463;22/08/2018 - 23:30;88,305;27,40499999;0;0,95506413;Fora Ponta
22462;22/08/2018 - 23:15;85,365;25,095;0;0,95940307;Fora Ponta
22461;22/08/2018 - 23:00;86,94;25,83;0;0,95858762;Fora Ponta
22460;22/08/2018 - 22:45;86,835;25,72499999;0;0,9588098;Fora Ponta
22459;22/08/2018 - 22:30;89,46;26,04;0;0,96015132;Fora Ponta
22458;22/08/2018 - 22:15;92,4;25,93499999;0;0,96279338;Fora Ponta
22457;22/08/2018 - 22:00;93,13499999;27,19499999;0;0,95991511;Fora Ponta
22456;22/08/2018 - 21:45;96,285;28,035;0;0,96012889;Fora Ponta
22455;22/08/2018 - 21:30;97,965;28,035;0;0,9614072;Fora Ponta
22454;22/08/2018 - 21:15;99,54;27,3;0;0,96438722;Fora Ponta
22453;22/08/2018 - 21:00;102,48;28,875;0;0,96252231;Fora Ponta
22452;22/08/2018 - 20:45;104,685;28,455;0;0,96498683;Fora Ponta
22451;22/08/2018 - 20:30;110,46;29,18999999;0;0,96681212;Fora Ponta
22450;22/08/2018 - 20:15;113,085;29,61;0;0,96738794;Fora Ponta
22449;22/08/2018 - 20:00;113,925;32,55;0;0,96152394;Ponta
22448;22/08/2018 - 19:45;110,775;31,81499999;0;0,96114487;Ponta
22447;22/08/2018 - 19:30;114,87;32,445;0;0,96234942;Ponta
22446;22/08/2018 - 19:15;121,695;34,01999999;0;0,96307612;Ponta
22445;22/08/2018 - 19:00;124,95;34,96499999;0;0,96300603;Ponta
22444;22/08/2018 - 18:45;127,68;35,175;0;0,96408367;Ponta
22443;22/08/2018 - 18:30;134,505;38,01;0;0,96231367;Ponta
22442;22/08/2018 - 18:15;140,28;38,955;0;0,96353857;Ponta
22441;22/08/2018 - 18:00;145,425;39,26999999;0;0,96542031;Ponta
22440;22/08/2018 - 17:45;149,205;41,265;0;0,96381853;Ponta
22439;22/08/2018 - 17:30;158,76;44,1;0;0,9635179;Ponta
22438;22/08/2018 - 17:15;163,485;45,25499999;0;0,96375695;Ponta
22437;22/08/2018 - 17:00;160,86;45,045;0;0,96295749;Fora Ponta
22436;22/08/2018 - 16:45;168,105;45,98999999;0;0,96455497;Fora Ponta
22435;22/08/2018 - 16:30;172,62;44,73;0;0,96802867;Fora Ponta
22434;22/08/2018 - 16:15;174,93;43,67999999;0;0,97021097;Fora Ponta
22433;22/08/2018 - 16:00;179,55;46,41;0;0,96818003;Fora Ponta
22432;22/08/2018 - 15:45;188,16;48,3;0;0,96859714;Fora Ponta
22431;22/08/2018 - 15:30;187,425;48,19499999;0;0,96849293;Fora Ponta
22430;22/08/2018 - 15:15;192,675;48,405;0;0,96986204;Fora Ponta
22429;22/08/2018 - 15:00;196,665;48,72;0;0,97065852;Fora Ponta
22428;22/08/2018 - 14:45;198,765;49,66499999;0;0,97017264;Fora Ponta
22427;22/08/2018 - 14:30;193,2;48,61499999;0;0,96976932;Fora Ponta
22426;22/08/2018 - 14:15;193,41;49,34999999;0;0,96895525;Fora Ponta
22425;22/08/2018 - 14:00;187,215;47,775;0;0,96894818;Fora Ponta
22424;22/08/2018 - 13:45;181,86;47,77499999;0;0,96718295;Fora Ponta
22423;22/08/2018 - 13:30;182,175;47,355;0;0,96783609;Fora Ponta
22422;22/08/2018 - 13:15;170,205;42,84;0;0,96975416;Fora Ponta
22421;22/08/2018 - 13:00;170,73;42,83999999;0;0,9699316;Fora Ponta
22420;22/08/2018 - 12:45;170,31;44,205;0;0,96792706;Fora Ponta
22419;22/08/2018 - 12:30;170,73;43,995;0;0,96836557;Fora Ponta
22418;22/08/2018 - 12:15;169,155;44,205;0;0,96750876;Fora Ponta
22417;22/08/2018 - 12:00;171,045;45,25499999;0;0,96673544;Fora Ponta
22416;22/08/2018 - 11:45;169,68;45,46499999;0;0,9659267;Fora Ponta
22415;22/08/2018 - 11:30;175,245;47,03999999;0;0,96581103;Fora Ponta
22414;22/08/2018 - 11:15;175,455;48,405;0;0,96398751;Fora Ponta
22413;22/08/2018 - 11:00;169,68;45,57;0;0,96577713;Fora Ponta
22412;22/08/2018 - 10:45;170,73;45,885;0;0,96573035;Fora Ponta
22411;22/08/2018 - 10:30;172,305;46,935;0;0,96484518;Fora Ponta
22410;22/08/2018 - 10:15;168,42;44,41499999;0;0,96694165;Fora Ponta
22409;22/08/2018 - 10:00;168;43,47;0;0,96811655;Fora Ponta
22408;22/08/2018 - 09:45;167,265;44,835;0;0,96590203;Fora Ponta
22407;22/08/2018 - 09:30;164,64;44,415;0;0,96548484;Fora Ponta
22406;22/08/2018 - 09:15;161,28;41,685;0;0,96818378;Fora Ponta
22405;22/08/2018 - 09:00;159,285;42,21;0;0,96663565;Fora Ponta
22404;22/08/2018 - 08:45;155,925;40,32;0;0,96815508;Fora Ponta
22403;22/08/2018 - 08:30;149,625;41,16;0;0,96418376;Fora Ponta
22402;22/08/2018 - 08:15;152,04;39,79499999;0;0,96741119;Fora Ponta
22401;22/08/2018 - 08:00;145,74;36,54;0;0,96997784;Fora Ponta
22400;22/08/2018 - 07:45;136,92;35,91;0;0,96728559;Fora Ponta
22399;22/08/2018 - 07:30;135,24;36,64499999;0;0,96519485;Fora Ponta
22398;22/08/2018 - 07:15;131,67;36,33;0;0,96397902;Fora Ponta
22397;22/08/2018 - 07:00;117,285;31,08;0;0,96663593;Fora Ponta
22396;22/08/2018 - 06:45;102,27;28,03499999;0;0,96442025;Fora Ponta
22395;22/08/2018 - 06:30;87,99;26,565;0;0,95732174;Fora Ponta
22394;22/08/2018 - 06:15;85,365;26,14499999;0;0,95615963;Fora Ponta
22393;22/08/2018 - 06:00;83,685;24,46499999;0;0,95982446;Fora Ponta
22392;22/08/2018 - 05:45;81,79499999;23,415;0;0,96138411;Fora Ponta
22391;22/08/2018 - 05:30;82,215;24,57;0;0,95812886;Fora Ponta
22390;22/08/2018 - 05:15;81,06;24,88499999;0;0,95596623;Fora Ponta
22389;22/08/2018 - 05:00;76,125;24,99;0;0,95011499;Fora Ponta
22388;22/08/2018 - 04:45;75,91499999;24,46499999;0;0,95179543;Fora Ponta
22387;22/08/2018 - 04:30;73,395;24,57;0;0,94827552;Fora Ponta
22386;22/08/2018 - 04:15;73,5;23,83499999;0;0,95123359;Fora Ponta
22385;22/08/2018 - 04:00;71,085;23,625;0;0,94896326;Fora Ponta
22384;22/08/2018 - 03:45;71,61;23,93999999;0;0,9484048;Fora Ponta
22383;22/08/2018 - 03:30;71,925;24,36;0;0,94715135;Fora Ponta
22382;22/08/2018 - 03:15;72,66;24,99;0;0,94563407;Fora Ponta
22381;22/08/2018 - 03:00;75,495;25,93499999;0;0,94574976;Fora Ponta
22380;22/08/2018 - 02:45;74,55;25,61999999;0;0,94571218;Fora Ponta
22379;22/08/2018 - 02:30;75,705;25,40999999;0;0,94802381;Fora Ponta
22378;22/08/2018 - 02:15;76,23;26,145;0;0,94591167;Fora Ponta
22377;22/08/2018 - 02:00;78,01499999;26,14499999;0;0,9481716;Fora Ponta
22376;22/08/2018 - 01:45;82,95;26,45999999;0;0,95270379;Fora Ponta
22375;22/08/2018 - 01:30;78,96;25,83;0;0,95043787;Fora Ponta
22374;22/08/2018 - 01:15;75,17999999;25,61999999;0;0,94654688;Fora Ponta
22373;22/08/2018 - 01:00;80,43;26,66999999;0;0,94917778;Fora Ponta
22372;22/08/2018 - 00:45;80,955;26,14499999;0;0,95160386;Fora Ponta
22371;22/08/2018 - 00:30;83,58;26,775;0;0,95232685;Fora Ponta
22370;22/08/2018 - 00:15;85,365;27,195;0;0,95281797;Fora Ponta
22369;22/08/2018 - 00:00;85,785;26,88;0;0,95425108;Fora Ponta
22368;21/08/2018 - 23:45;88,62;28,665;0;0,95146393;Fora Ponta
22367;21/08/2018 - 23:30;89,25;28,24499999;0;0,95339601;Fora Ponta
22366;21/08/2018 - 23:15;89,66999999;28,76999999;0;0,95219084;Fora Ponta
22365;21/08/2018 - 23:00;90,72;27,82499999;0;0,9560418;Fora Ponta
22364;21/08/2018 - 22:45;94,815;28,875;0;0,95662254;Fora Ponta
22363;21/08/2018 - 22:30;95,445;28,03499999;0;0,95946628;Fora Ponta
22362;21/08/2018 - 22:15;93,86999999;27,29999999;0;0,96021624;Fora Ponta
22361;21/08/2018 - 22:00;93,76499999;28,34999999;0;0,95720452;Fora Ponta
22360;21/08/2018 - 21:45;94,60499999;28,665;0;0,95703333;Fora Ponta
22359;21/08/2018 - 21:30;95,655;27,93;0;0,95991734;Fora Ponta
22358;21/08/2018 - 21:15;99,435;29,4;0;0,9589614;Fora Ponta
22357;21/08/2018 - 21:00;99,75;28,035;0;0,96270044;Fora Ponta
22356;21/08/2018 - 20:45;103,845;28,665;0;0,96394952;Fora Ponta
22355;21/08/2018 - 20:30;103,11;29,08499999;0;0,9624431;Fora Ponta
22354;21/08/2018 - 20:15;109,41;30,44999999;0;0,96338533;Fora Ponta
22353;21/08/2018 - 20:00;111,51;32,445;0;0,96018206;Ponta
22352;21/08/2018 - 19:45;111,825;31,605;0;0,96230426;Ponta
22351;21/08/2018 - 19:30;108,36;32,025;0;0,95899474;Ponta
22350;21/08/2018 - 19:15;111,195;33,07499999;0;0,95849625;Ponta
22349;21/08/2018 - 19:00;115,815;34,44;0;0,9585171;Ponta
22348;21/08/2018 - 18:45;119,385;34,96499999;0;0,95968744;Ponta
22347;21/08/2018 - 18:30;132,405;38,22;0;0,96077285;Ponta
22346;21/08/2018 - 18:15;130,41;37,275;0;0,96149472;Ponta
22345;21/08/2018 - 18:00;132,405;38,43;0;0,96036595;Ponta
22344;21/08/2018 - 17:45;136,5;40,845;0;0,95802887;Ponta
22343;21/08/2018 - 17:30;141,855;43,05;0;0,95690518;Ponta
22342;21/08/2018 - 17:15;144,795;41,685;0;0,96096977;Ponta
22341;21/08/2018 - 17:00;154,875;43,26;0;0,96313336;Fora Ponta
22340;21/08/2018 - 16:45;158,55;42,83999999;0;0,96538079;Fora Ponta
22339;21/08/2018 - 16:30;166,005;43,26;0;0,96768223;Fora Ponta
22338;21/08/2018 - 16:15;163,485;42,105;0;0,96839856;Fora Ponta
22337;21/08/2018 - 16:00;166,53;41,055;0;0,97092956;Fora Ponta
22336;21/08/2018 - 15:45;171,045;42;0;0,97115095;Fora Ponta
22335;21/08/2018 - 15:30;179,865;44,30999999;0;0,97097033;Fora Ponta
22334;21/08/2018 - 15:15;178,29;44,51999999;0;0,97020968;Fora Ponta
22333;21/08/2018 - 15:00;182,91;45,15;0;0,97085945;Fora Ponta
22332;21/08/2018 - 14:45;179,97;44,83499999;0;0,97034198;Fora Ponta
22331;21/08/2018 - 14:30;188,16;47,03999999;0;0,9701425;Fora Ponta
22330;21/08/2018 - 14:15;187,425;45,675;0;0,97156616;Fora Ponta
22329;21/08/2018 - 14:00;182,07;46,41;0;0,96901453;Fora Ponta
22328;21/08/2018 - 13:45;181,125;46,305;0;0,96884032;Fora Ponta
22327;21/08/2018 - 13:30;183,855;47,24999999;0;0,96852722;Fora Ponta
22326;21/08/2018 - 13:15;171,99;44,31;0;0,96837875;Fora Ponta
22325;21/08/2018 - 13:00;164,22;43,15499999;0;0,96716259;Fora Ponta
22324;21/08/2018 - 12:45;159,705;41,58;0;0,96773877;Fora Ponta
22323;21/08/2018 - 12:30;159,915;43,05;0;0,96562187;Fora Ponta
22322;21/08/2018 - 12:15;156,87;41,37;0;0,96694026;Fora Ponta
22321;21/08/2018 - 12:00;161,7;43,36499999;0;0,96586963;Fora Ponta
22320;21/08/2018 - 11:45;162,225;44,51999999;0;0,96434489;Fora Ponta
22319;21/08/2018 - 11:30;171,15;45,465;0;0,96648052;Fora Ponta
22318;21/08/2018 - 11:15;162,225;44,83499999;0;0,96386566;Fora Ponta
22317;21/08/2018 - 11:00;165,27;43,995;0;0,96634693;Fora Ponta
22316;21/08/2018 - 10:45;167,37;44,73;0;0,96609396;Fora Ponta
22315;21/08/2018 - 10:30;166,11;44,51999999;0;0,96590989;Fora Ponta
22314;21/08/2018 - 10:15;166,32;43,575;0;0,96735083;Fora Ponta
22313;21/08/2018 - 10:00;167,475;43,57499999;0;0,96777816;Fora Ponta
22312;21/08/2018 - 09:45;163,905;42,42;0;0,96810283;Fora Ponta
22311;21/08/2018 - 09:30;168,21;44,09999999;0;0,96730876;Fora Ponta
22310;21/08/2018 - 09:15;161,07;44,41499999;0;0,96402038;Fora Ponta
22309;21/08/2018 - 09:00;161,7;43,47;0;0,96571256;Fora Ponta
22308;21/08/2018 - 08:45;157,815;42,42;0;0,96572114;Fora Ponta
22307;21/08/2018 - 08:30;155,82;41,685;0;0,96602934;Fora Ponta
22306;21/08/2018 - 08:15;155,82;39,165;0;0,96983417;Fora Ponta
22305;21/08/2018 - 08:00;151,41;38,535;0;0,96910593;Fora Ponta
22304;21/08/2018 - 07:45;143,85;36,96;0;0,96854163;Fora Ponta
22303;21/08/2018 - 07:30;135,45;33,17999999;0;0,9712831;Fora Ponta
22302;21/08/2018 - 07:15;128,415;31,81499999;0;0,97065387;Fora Ponta
22301;21/08/2018 - 07:00;115,08;30,765;0;0,96607382;Fora Ponta
22300;21/08/2018 - 06:45;103,11;30,03;0;0,96010942;Fora Ponta
22299;21/08/2018 - 06:30;93,345;29,18999999;0;0,95442265;Fora Ponta
22298;21/08/2018 - 06:15;89,77499999;28,34999999;0;0,95358266;Fora Ponta
22297;21/08/2018 - 06:00;86,94;28,24499999;0;0,95106782;Fora Ponta
22296;21/08/2018 - 05:45;82,74;24,67499999;0;0,9582936;Fora Ponta
22295;21/08/2018 - 05:30;81,89999999;25,93499999;0;0,95334222;Fora Ponta
22294;21/08/2018 - 05:15;80,955;24,36;0;0,95758666;Fora Ponta
22293;21/08/2018 - 05:00;79,17;24,67499999;0;0,954705;Fora Ponta
22292;21/08/2018 - 04:45;77,07;24,67499999;0;0,95237894;Fora Ponta
22291;21/08/2018 - 04:30;77,7;24,99;0;0,951975;Fora Ponta
22290;21/08/2018 - 04:15;74,75999999;24,36;0;0,95079826;Fora Ponta
22289;21/08/2018 - 04:00;74,235;23,94;0;0,95173398;Fora Ponta
22288;21/08/2018 - 03:45;74,75999999;24,77999999;0;0,94921521;Fora Ponta
22287;21/08/2018 - 03:30;75,705;25,2;0;0,94881481;Fora Ponta
22286;21/08/2018 - 03:15;78,855;25,40999999;0;0,95180413;Fora Ponta
22285;21/08/2018 - 03:00;78,96;26,56499999;0;0,94779734;Fora Ponta
22284;21/08/2018 - 02:45;81,06;26,775;0;0,94954076;Fora Ponta
22283;21/08/2018 - 02:30;79,275;25,83;0;0,95080243;Fora Ponta
22282;21/08/2018 - 02:15;80,325;25,515;0;0,95307292;Fora Ponta
22281;21/08/2018 - 02:00;79,59;27,195;0;0,94628465;Fora Ponta
22280;21/08/2018 - 01:45;82,425;27,615;0;0,94819903;Fora Ponta
22279;21/08/2018 - 01:30;82,32;28,03499999;0;0,94661071;Fora Ponta
22278;21/08/2018 - 01:15;84,945;27,93;0;0,94996705;Fora Ponta
22277;21/08/2018 - 01:00;85,575;29,29499999;0;0,94609847;Fora Ponta
22276;21/08/2018 - 00:45;85,47;28,14;0;0,94984372;Fora Ponta
22275;21/08/2018 - 00:30;84,52499999;28,24499999;0;0,94844739;Fora Ponta
22274;21/08/2018 - 00:15;89,46;29,29499999;0;0,95034315;Fora Ponta
22273;21/08/2018 - 00:00;89,98499999;28,55999999;0;0,95314463;Fora Ponta
22272;20/08/2018 - 23:45;96,07499999;29,61;0;0,95564341;Fora Ponta
22271;20/08/2018 - 23:30;96,91499999;28,97999999;0;0,95808302;Fora Ponta
22270;20/08/2018 - 23:15;96,18;29,61;0;0,95573387;Fora Ponta
22269;20/08/2018 - 23:00;98,28;29,4;0;0,95805136;Fora Ponta
22268;20/08/2018 - 22:45;105,42;31,29;0;0,95866314;Fora Ponta
22267;20/08/2018 - 22:30;104,16;30,86999999;0;0,9587786;Fora Ponta
22266;20/08/2018 - 22:15;103,95;30,02999999;0;0,96071418;Fora Ponta
22265;20/08/2018 - 22:00;101,325;29,50499999;0;0,96012248;Fora Ponta
22264;20/08/2018 - 21:45;107,73;32,13;0;0,95828776;Fora Ponta
22263;20/08/2018 - 21:30;105,42;30,765;0;0,95995715;Fora Ponta
22262;20/08/2018 - 21:15;109,725;31,92;0;0,96019529;Fora Ponta
22261;20/08/2018 - 21:00;111,51;32,13;0;0,96090695;Fora Ponta
22260;20/08/2018 - 20:45;118,65;32,44499999;0;0,96458631;Fora Ponta
22259;20/08/2018 - 20:30;119,805;32,025;0;0,96608018;Fora Ponta
22258;20/08/2018 - 20:15;113,61;31,29;0;0,9641028;Fora Ponta
22257;20/08/2018 - 20:00;113,19;31,5;0;0,96338976;Ponta
22256;20/08/2018 - 19:45;116,445;33,18;0;0,96172004;Ponta
22255;20/08/2018 - 19:30;117,81;33,07499999;0;0,96277663;Ponta
22254;20/08/2018 - 19:15;115,815;33,915;0;0,95969734;Ponta
22253;20/08/2018 - 19:00;119,805;33,80999999;0;0,96241011;Ponta
22252;20/08/2018 - 18:45;130,095;34,86;0;0,96592369;Ponta
22251;20/08/2018 - 18:30;134,61;36,855;0;0,96450292;Ponta
22250;20/08/2018 - 18:15;129,57;35,805;0;0,96387514;Ponta
22249;20/08/2018 - 18:00;139,86;39,89999999;0;0,96163284;Ponta
22248;20/08/2018 - 17:45;145,74;42,62999999;0;0,95978286;Ponta
22247;20/08/2018 - 17:30;155,925;44,94;0;0,96088652;Ponta
22246;20/08/2018 - 17:15;160,02;45,98999999;0;0,96109441;Ponta
22245;20/08/2018 - 17:00;167,79;47,45999999;0;0,96224771;Fora Ponta
22244;20/08/2018 - 16:45;162,015;44,205;0;0,96473495;Fora Ponta
22243;20/08/2018 - 16:30;166,635;42,945;0;0,96835823;Fora Ponta
22242;20/08/2018 - 16:15;168,735;43,365;0;0,96852615;Fora Ponta
22241;20/08/2018 - 16:00;167,475;42,21;0;0,96967581;Fora Ponta
22240;20/08/2018 - 15:45;167,475;41,265;0;0,97096051;Fora Ponta
